"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.112653803E0,1.708125114E1,-1.121250057E1,-9.391875458E1,9.611566871E1
3.122653803E0,1.721250153E1,-1.111875057E1,-9.384375000E1,9.605491261E1
3.132653803E0,1.717500114E1,-1.108125019E1,-9.403125000E1,9.622707907E1
3.142653803E0,1.696875000E1,-1.102500057E1,-9.373125458E1,9.589075659E1
3.152653803E0,1.700625038E1,-1.093125057E1,-9.369375610E1,9.585001160E1
3.162653803E0,1.676250076E1,-1.098750019E1,-9.382500458E1,9.594184737E1
3.172653803E0,1.687500000E1,-1.096875000E1,-9.388125610E1,9.601442261E1
3.182653803E0,1.665000153E1,-1.087500000E1,-9.386250305E1,9.594611850E1
3.192653803E0,1.680000114E1,-1.089375019E1,-9.399375153E1,9.610275312E1
3.202653803E0,1.680000114E1,-1.089375019E1,-9.403125000E1,9.613942900E1
3.212653803E0,1.676250076E1,-1.102500057E1,-9.406875610E1,9.618452549E1
3.222653803E0,1.678125000E1,-1.121250057E1,-9.418125153E1,9.631946148E1
3.232653803E0,1.676250076E1,-1.126875019E1,-9.440625000E1,9.654276877E1
3.242653803E0,1.678125000E1,-1.121250057E1,-9.425625610E1,9.639280230E1
